12021677,JD199559,04/01/2020 11:15:00 AM,020XX S CANALPORT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1235,12,11.0,31.0,26,1171099.0,1890229.0,2020,04/08/2020 03:43:01 PM,41.854260957,-87.647479816,"(41.854260957, -87.647479816)"
12005225,JD181240,03/10/2020 08:45:00 AM,034XX W DRUMMOND PL,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1412,14,35.0,22.0,08A,1153096.0,1917431.0,2020,03/17/2020 03:41:47 PM,41.92928153,-87.712836209,"(41.92928153, -87.712836209)"
12092738,JD280842,05/31/2020 11:00:00 AM,024XX W 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,832,8,17.0,66.0,14,1161067.0,1859492.0,2020,07/03/2020 03:39:46 PM,41.770128858,-87.685152162,"(41.770128858, -87.685152162)"
12097725,JD287542,07/06/2020 12:05:00 AM,022XX N LAPORTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2522,25,36.0,19.0,08B,1143026.0,1914445.0,2020,07/13/2020 03:42:37 PM,41.921281655,-87.749915493,"(41.921281655, -87.749915493)"
12165831,JD366559,09/14/2020 04:53:00 AM,061XX N OAKLEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2413,24,40.0,2.0,08A,1159872.0,1940807.0,2020,09/21/2020 03:44:51 PM,41.993289236,-87.687288743,"(41.993289236, -87.687288743)"
12143082,JD340776,08/21/2020 10:15:00 PM,031XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1134,11,24.0,27.0,08B,1155571.0,1896200.0,2020,08/28/2020 03:42:32 PM,41.870972237,-87.704313319,"(41.870972237, -87.704313319)"
12178733,JD382513,09/27/2020 05:00:00 PM,024XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,STREET,False,False,1411,14,32.0,22.0,08B,1159794.0,1918533.0,2020,10/04/2020 03:43:55 PM,41.932169842,-87.688192539,"(41.932169842, -87.688192539)"
12025295,JD203697,04/05/2020 01:00:00 PM,064XX S HONORE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,726,7,15.0,67.0,06,1165118.0,1862029.0,2020,04/12/2020 03:41:31 PM,41.777005986,-87.670231127,"(41.777005986, -87.670231127)"
12019228,JD196922,03/28/2020 05:08:00 AM,041XX N PONTIAC AVE,0810,THEFT,OVER $500,STREET,False,False,1614,16,38.0,17.0,06,1119671.0,1926367.0,2020,04/04/2020 03:41:46 PM,41.954401174,-87.835474975,"(41.954401174, -87.835474975)"
12075929,JD261664,06/12/2020 08:51:00 AM,120XX S STEWART AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,523,5,34.0,53.0,06,1175796.0,1825007.0,2020,06/19/2020 03:41:57 PM,41.675180065,-87.632191427,"(41.675180065, -87.632191427)"
12169088,JD371131,09/18/2020 12:01:00 AM,075XX S PHILLIPS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,421,4,7.0,43.0,07,1193843.0,1855380.0,2020,09/25/2020 03:42:30 PM,41.75810458,-87.565145103,"(41.75810458, -87.565145103)"
12196042,JD402456,10/17/2020 02:30:00 PM,051XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,False,True,231,2,3.0,40.0,08B,1178914.0,1870938.0,2020,12/17/2020 03:40:05 PM,41.801150088,-87.619384368,"(41.801150088, -87.619384368)"
12107176,JD298687,07/15/2020 06:46:00 PM,004XX W 96TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,2223,22,21.0,73.0,08A,1175001.0,1841244.0,2020,09/07/2021 03:41:02 PM,41.719754527,-87.634619144,"(41.719754527, -87.634619144)"
12151535,JD350793,08/30/2020 05:27:00 PM,078XX S ASHLAND AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,611,6,17.0,71.0,15,1167038.0,1852633.0,2020,09/06/2020 03:42:29 PM,41.751181266,-87.663460692,"(41.751181266, -87.663460692)"
12136004,JD332880,08/14/2020 11:20:00 PM,055XX S HERMITAGE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,715,7,15.0,67.0,15,1165626.0,1867814.0,2020,08/21/2020 04:34:13 PM,41.792869991,-87.668204752,"(41.792869991, -87.668204752)"
12121924,JD316184,07/07/2020 12:00:00 PM,025XX E 92ND ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,423,4,7.0,48.0,11,1194520.0,1844452.0,2020,08/05/2020 03:40:46 PM,41.728100626,-87.563022528,"(41.728100626, -87.563022528)"
12119813,JD312768,07/23/2020 11:00:00 PM,082XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,631,6,8.0,44.0,06,1183340.0,1850486.0,2020,07/31/2020 03:39:49 PM,41.744925849,-87.603789093,"(41.744925849, -87.603789093)"
